Time (s),Channel 1 (V)
-4.045779661016949e-05,0.0003942666611655432
-4.044779661016949e-05,-0.006943065898319641
-4.043779661016949e-05,0.0150689317801259
-4.04277966101695e-05,-0.006943065898309633
-4.041779661016949e-05,0.0187375980598785
-4.040779661016949e-05,0.0003942666611655432
-4.039779661016949e-05,0.01506893178013591
-4.03877966101695e-05,0.004062932940913139
-4.037779661016949e-05,-0.003274399618577049
-4.036779661016949e-05,0.004062932940908135
-4.035779661016949e-05,0.004062932940908135
-4.034779661016949e-05,0.007731599220652395
-4.03377966101695e-05,0.01140026550039332
-4.032779661016949e-05,0.02974359689910628
-4.031779661016949e-05,0.01140026550039332
-4.030779661016949e-05,0.01506893178013091
-4.02977966101695e-05,0.004062932940913139
-4.028779661016949e-05,0.007731599220650727
-4.027779661016949e-05,0.004062932940908135
-4.026779661016949e-05,0.007731599220649059
-4.02577966101695e-05,0.004062932940909803
-4.024779661016949e-05,0.0187375980598785
-4.023779661016949e-05,0.007731599220650727
-4.022779661016949e-05,0.004062932940908135
-4.02177966101695e-05,0.01506893178013091
-4.020779661016949e-05,0.007731599220650727
-4.019779661016949e-05,0.007731599220650727
-4.018779661016949e-05,0.0224062643396211
-4.017779661016949e-05,0.007731599220657401
-4.01677966101695e-05,0.0224062643396211
-4.015779661016949e-05,0.01140026550039332
-4.014779661016949e-05,0.01506893178013591
-4.013779661016949e-05,0.01506893178013424
-4.01277966101695e-05,0.01140026550039499
-4.011779661016949e-05,0.01506893178013591
-4.010779661016949e-05,0.0224062643396211
-4.009779661016949e-05,0.01506893178013424
-4.00877966101695e-05,0.01140026550039499
-4.007779661016949e-05,0.0003942666611655432
-4.006779661016949e-05,0.0003942666611655432
-4.005779661016949e-05,0.01140026550039332
-4.00477966101695e-05,0.01506893178013424
-4.003779661016949e-05,0.01140026550039332
-4.002779661016949e-05,0.01506893178013591
-4.001779661016949e-05,0.02974359689910628
-4.000779661016949e-05,0.0003942666611755531
-3.99977966101695e-05,0.0224062643396211
-3.998779661016949e-05,0.0003942666611655432
-3.997779661016949e-05,0.007731599220650727
-3.996779661016949e-05,0.007731599220654064
-3.99577966101695e-05,0.01506893178013591
-3.994779661016949e-05,0.01506893178013591
-3.993779661016949e-05,0.01140026550039332
-3.992779661016949e-05,0.007731599220642386
-3.99177966101695e-05,-0.0106117321780539
-3.990779661016949e-05,0.01506893178013591
-3.989779661016949e-05,0.01506893178013591
-3.988779661016949e-05,0.02607493061936369
-3.98777966101695e-05,0.007731599220659066
-3.986779661016949e-05,0.01506893178013591
-3.985779661016949e-05,0.03341226317884887
-3.984779661016949e-05,0.0187375980598785
-3.983779661016949e-05,0.01873759805988184
-3.982779661016949e-05,0.02607493061936369
-3.981779661016949e-05,0.01140026550039332
-3.980779661016949e-05,0.007731599220650727
-3.979779661016949e-05,0.01506893178013758
-3.97877966101695e-05,0.0187375980598785
-3.977779661016949e-05,0.01140026550039332
-3.976779661016949e-05,0.02607493061936369
-3.975779661016949e-05,0.02240626433961776
-3.97477966101695e-05,0.01506893178013925
-3.973779661016949e-05,0.01140026550039332
-3.972779661016949e-05,0.007731599220650727
-3.971779661016949e-05,-0.2490750403613307
-3.97077966101695e-05,-0.516887678782418
-3.969779661016949e-05,0.5140075458251285
-3.968779661016949e-05,0.7194528574907135
-3.967779661016949e-05,0.6644228632945748
-3.96677966101695e-05,0.8258441796031754
-3.965779661016949e-05,0.3709295609151673
-3.964779661016949e-05,0.4406342202302766
-3.963779661016949e-05,0.3892728923138803
-3.962779661016949e-05,0.3379115643975074
-3.96177966101695e-05,0.3892728923138803
-3.960779661016949e-05,0.2902189027608303
-3.959779661016949e-05,0.3452488969569692
-3.958779661016949e-05,0.2461949074038925
-3.95777966101695e-05,0.1874962469280644
-3.956779661016949e-05,0.2351889085646914
-3.955779661016949e-05,0.1324662527318989
-3.954779661016949e-05,0.1581469166900736
-3.95377966101695e-05,0.1067855887737241
-3.952779661016949e-05,0.09944825621421553
-3.951779661016949e-05,0.1067855887737007
-3.950779661016949e-05,0.08477359109524515
-3.94977966101695e-05,0.09211092365472702
-3.948779661016949e-05,0.07376759225601738
-3.947779661016949e-05,0.04074959573833405
-3.946779661016949e-05,0.06276159341678961
-3.945779661016949e-05,0.05175559457755349
-3.94477966101695e-05,0.03341226317884887
-3.943779661016949e-05,0.02607493061936369
-3.942779661016949e-05,0.04074959573833405
-3.941779661016949e-05,0.02974359689911129
-3.94077966101695e-05,0.04074959573832905
-3.939779661016949e-05,0.04074959573833405
-3.938779661016949e-05,0.0224062643396211
-3.937779661016949e-05,0.04441826201807331
-3.93677966101695e-05,0.0370809294585948
-3.935779661016949e-05,0.03708092945859146
-3.934779661016949e-05,0.03708092945859146
-3.933779661016949e-05,0.01506893178013591
-3.93277966101695e-05,0.02607493061935869
-3.931779661016949e-05,0.04074959573833405
-3.930779661016949e-05,0.0187375980598785
-3.929779661016949e-05,0.0187375980598785
-3.928779661016949e-05,0.02607493061936369
-3.92777966101695e-05,0.02607493061936369
-3.926779661016949e-05,0.0224062643396211
-3.925779661016949e-05,0.03341226317884887
-3.924779661016949e-05,0.01506893178014092
-3.92377966101695e-05,0.02607493061935869
-3.922779661016949e-05,0.01140026550039332
-3.921779661016949e-05,0.02607493061936369
-3.920779661016949e-05,0.02974359689909961
-3.91977966101695e-05,0.01506893178014258
-3.918779661016949e-05,0.01140026550039332
-3.917779661016949e-05,0.02607493061936369
-3.916779661016949e-05,0.02974359689910628
-3.91577966101695e-05,0.01506893178014258
-3.914779661016949e-05,0.0224062643396211
-3.913779661016949e-05,0.01506893178013591
-3.912779661016949e-05,0.01506893178013591
-3.911779661016949e-05,0.01506893178013591
-3.91077966101695e-05,0.01506893178013591
-3.909779661016949e-05,0.02974359689910628
-3.908779661016949e-05,0.0224062643396211
-3.907779661016949e-05,0.01873759805988184
-3.90677966101695e-05,0.02607493061936035
-3.905779661016949e-05,0.01140026550039332
-3.904779661016949e-05,0.01140026550039332
-3.903779661016949e-05,0.01506893178013591
-3.90277966101695e-05,0.01506893178013591
-3.901779661016949e-05,0.02974359689910628
-3.900779661016949e-05,0.01140026550039332
-3.899779661016949e-05,0.0187375980598785
-3.89877966101695e-05,0.01140026550039666
-3.897779661016949e-05,0.02607493061936369
-3.896779661016949e-05,0.1508095841306118
-3.895779661016949e-05,0.580043538860495
-3.894779661016949e-05,1.178036142458856
-3.89377966101695e-05,1.878751401889373
-3.892779661016949e-05,2.506093335725356
-3.891779661016949e-05,3.06373061024623
-3.890779661016949e-05,3.522313895214196
-3.88977966101695e-05,3.834150528992174
-3.888779661016949e-05,4.057939172056472
-3.887779661016949e-05,4.190011158127206
-3.886779661016949e-05,4.226697820924652
-3.88577966101695e-05,4.270721816281521
-3.884779661016949e-05,4.259715817442315
-3.883779661016949e-05,4.259715817442315
-3.882779661016949e-05,4.256047151162572
-3.88177966101695e-05,4.263384483722054
-3.880779661016949e-05,4.256047151162572
-3.879779661016949e-05,4.256047151162572
-3.878779661016949e-05,4.252378484882829
-3.877779661016949e-05,4.241372486043606
-3.876779661016949e-05,4.248709818603086
-3.875779661016949e-05,4.245041152323344
-3.874779661016949e-05,4.263384483722057
-3.873779661016949e-05,4.241372486043606
-3.87277966101695e-05,4.248709818603086
-3.871779661016949e-05,4.241372486043602
-3.870779661016949e-05,4.256047151162572
-3.869779661016949e-05,4.256047151162572
-3.86877966101695e-05,4.256047151162572
-3.867779661016949e-05,4.252378484882829
-3.866779661016949e-05,4.237703819763859
-3.865779661016949e-05,4.241372486043602
-3.86477966101695e-05,4.230366487204379
-3.863779661016949e-05,4.204685823246176
-3.862779661016949e-05,4.19734849068669
-3.861779661016949e-05,4.164330494169007
-3.86077966101695e-05,4.164330494169007
-3.859779661016949e-05,4.11296916625261
-3.858779661016949e-05,4.072613837175442
-3.857779661016949e-05,4.024921175538789
-3.856779661016949e-05,3.947879183664118
-3.85577966101695e-05,3.779120534796035
-3.854779661016949e-05,3.522313895214054
-3.853779661016949e-05,3.192133930037221
-3.852779661016949e-05,2.883965962538718
-3.85177966101695e-05,2.608815991558274
-3.850779661016949e-05,2.366684017095138
-3.849779661016949e-05,2.168576037989038
-3.848779661016949e-05,1.996148722841051
-3.84777966101695e-05,1.809046742574349
-3.846779661016949e-05,1.67697475650353
-3.845779661016949e-05,1.56324610183151
-3.844779661016949e-05,1.456854779718975
-3.84377966101695e-05,1.354132123886229
-3.842779661016949e-05,1.273421465731845
-3.841779661016949e-05,1.185373475018023
-3.840779661016949e-05,1.134012147101626
-3.839779661016949e-05,1.05330148894727
-3.83877966101695e-05,1.009277493590378
-3.837779661016949e-05,0.9542474993942396
-3.836779661016949e-05,0.9065548377575858
-3.835779661016949e-05,0.8588621761209071
-3.83477966101695e-05,0.8038321819248181
-3.833779661016949e-05,0.7818201842463377
-3.832779661016949e-05,0.7377961888894264
-3.831779661016949e-05,0.7047781923717167
-3.83077966101695e-05,0.6460795318958883
-3.829779661016949e-05,0.6314048667768914
-3.828779661016949e-05,0.5837122051402377
-3.827779661016949e-05,0.5653688737415248
-3.82677966101695e-05,0.5323508772238564
-3.825779661016949e-05,0.5030015469859006
-3.824779661016949e-05,0.4663148841884747
-3.823779661016949e-05,0.4259595551113062
-3.822779661016949e-05,0.4186222225518077
-3.82177966101695e-05,0.3892728923138803
-3.820779661016949e-05,0.3745982271949099
-3.819779661016949e-05,0.3489175632367118
-3.818779661016949e-05,0.3342428981177314
-3.81777966101695e-05,0.3122309004392959
-3.816779661016949e-05,0.2828815702013451
-3.815779661016949e-05,0.2865502364810877
-3.814779661016949e-05,0.2755442376418483
-3.81377966101695e-05,0.2498635736836735
-3.812779661016949e-05,0.2498635736836618
-3.811779661016949e-05,0.2351889085646914
-3.810779661016949e-05,0.2278515760052063
-3.80977966101695e-05,0.2205142434457244
-3.808779661016949e-05,0.2131769108862359
-3.807779661016949e-05,0.1911649132077803
-3.806779661016949e-05,0.2058395783267507
-3.805779661016949e-05,0.1728215818090674
-3.80477966101695e-05,0.1728215818090674
-3.803779661016949e-05,0.1618155829698396
-3.802779661016949e-05,0.1544782504103544
-3.801779661016949e-05,0.1434722515711283
-3.80077966101695e-05,0.1471409178508676
-3.799779661016949e-05,0.1544782504103544
-3.798779661016949e-05,0.1287975864521563
-3.797779661016949e-05,0.1324662527318955
-3.79677966101695e-05,0.125128920172417
-3.795779661016949e-05,0.1141229213331859
-3.794779661016949e-05,0.1067855887737007
-3.793779661016949e-05,0.1287975864521563
-3.79277966101695e-05,0.09944825621422888
-3.791779661016949e-05,0.1104542550534433
-3.790779661016949e-05,0.08477359109524515
-3.789779661016949e-05,0.1141229213331859
-3.788779661016949e-05,0.09944825621421553
-3.787779661016949e-05,0.09944825621421553
-3.786779661016949e-05,0.07376759225601738
-3.785779661016949e-05,0.08110492481550256
-3.784779661016949e-05,0.08844225737498942
-3.78377966101695e-05,0.09211092365473035
-3.782779661016949e-05,0.08110492481550256
-3.781779661016949e-05,0.08477359109524515
-3.780779661016949e-05,0.09211092365472368
-3.77977966101695e-05,0.07743625853576665
-3.778779661016949e-05,0.06276159341678961
-3.777779661016949e-05,0.05909292713704702
-3.776779661016949e-05,0.07743625853575997
-3.77577966101695e-05,0.04808692829783259
-3.774779661016949e-05,0.05909292713704702
-3.773779661016949e-05,0.07743625853575997
-3.772779661016949e-05,0.05909292713704702
-3.77177966101695e-05,0.06276159341678794
-3.770779661016949e-05,0.05175559457756183
-3.769779661016949e-05,0.0664302596965322
-3.768779661016949e-05,0.02607493061936369
-3.767779661016949e-05,0.07743625853553641
-3.76677966101695e-05,-0.4141650229497474
-3.765779661016949e-05,-0.3151110333966974
-3.764779661016949e-05,1.610938763468164
-3.763779661016949e-05,0.9432415005549883
-3.76277966101695e-05,0.8918801726386387
-3.761779661016949e-05,1.178036142458538
-3.760779661016949e-05,0.7267901900501987
-3.759779661016949e-05,1.156024144780082
-3.75877966101695e-05,0.6644228632947984
-3.757779661016949e-05,0.8992175051981006
-3.756779661016949e-05,0.8295128458829915
-3.755779661016949e-05,0.6314048667768914
-3.75477966101695e-05,0.847856177281606
-3.753779661016949e-05,0.5543628749022969
-3.752779661016949e-05,0.6387421993363767
-3.751779661016949e-05,0.616730201657921
-3.750779661016949e-05,0.4956642144264422
-3.74977966101695e-05,0.5543628749022969
-3.748779661016949e-05,0.4589775516289896
-3.747779661016949e-05,0.4149535562720785
-3.746779661016949e-05,0.4589775516289479
-3.74577966101695e-05,0.3672608946354665
-3.744779661016949e-05,0.3525862295164544
-3.743779661016949e-05,0.3415802306772266
-3.742779661016949e-05,0.2902189027608537
-3.74177966101695e-05,0.3415802306772032
-3.740779661016949e-05,0.3232368992785136
-3.739779661016949e-05,0.2682069050823748
-3.738779661016949e-05,0.3012249016000581
-3.73777966101695e-05,0.2718755713621307
-3.736779661016949e-05,0.2315202422849488
-3.735779661016949e-05,0.2168455771659785
-3.734779661016949e-05,0.17649024808881
-3.733779661016949e-05,0.1544782504103561
-3.73277966101695e-05,0.158146916690097
-3.731779661016949e-05,0.1104542550534433
-3.730779661016949e-05,0.09577958993447294
-3.729779661016949e-05,0.09211092365471867
-3.72877966101695e-05,0.06643025969654387
-3.727779661016949e-05,0.08477359109524515
-3.726779661016949e-05,0.04441826201807665
-3.725779661016949e-05,0.04441826201808165
-3.72477966101695e-05,0.05542426085729942
-3.723779661016949e-05,0.05175559457756183
-3.722779661016949e-05,0.05175559457756183
-3.721779661016949e-05,0.0664302596965322
-3.72077966101695e-05,0.04808692829782758
-3.719779661016949e-05,0.02974359689910628
-3.718779661016949e-05,0.05909292713704702
-3.717779661016949e-05,0.05542426085730442
-3.716779661016949e-05,0.04441826201808165
-3.71577966101695e-05,0.05542426085730442
-3.714779661016949e-05,0.02974359689910628
-3.713779661016949e-05,0.04808692829781924
-3.712779661016949e-05,0.04808692829781424
-3.71177966101695e-05,0.03708092945859646
-3.710779661016949e-05,0.04808692829781924
-3.709779661016949e-05,0.02607493061936369
-3.708779661016949e-05,0.03341226317884887
-3.70777966101695e-05,0.03341226317884887
-3.706779661016949e-05,0.04808692829781924
-3.705779661016949e-05,0.03341226317884887
-3.704779661016949e-05,0.03708092945859146
-3.70377966101695e-05,0.007731599220664073
-3.702779661016949e-05,0.03341226317884887
-3.701779661016949e-05,0.04441826201807665
-3.700779661016949e-05,0.0187375980598785
-3.699779661016949e-05,0.02607493061936703
-3.69877966101695e-05,0.03341226317884887
-3.697779661016949e-05,0.02607493061936369
-3.696779661016949e-05,0.03708092945859146
-3.695779661016949e-05,0.004062932940919813
-3.69477966101695e-05,0.0297435968990946
-3.693779661016949e-05,0.01506893178013591
-3.692779661016949e-05,0.02974359689910628
-3.691779661016949e-05,0.02607493061936703
-3.69077966101695e-05,0.03341226317884553
-3.689779661016949e-05,0.0224062643396211
-3.688779661016949e-05,0.02607493061936369
-3.687779661016949e-05,0.0187375980598785
-3.68677966101695e-05,0.02974359689910128
-3.685779661016949e-05,0.0224062643396211
-3.684779661016949e-05,0.02974359689910628
-3.683779661016949e-05,0.02607493061936369
-3.682779661016949e-05,0.02974359689910795
-3.681779661016949e-05,0.03341226317884887
-3.680779661016949e-05,0.03341226317884887
-3.679779661016949e-05,0.02607493061936369
-3.678779661016949e-05,0.0003942666611738848
-3.67777966101695e-05,0.0187375980598785
-3.676779661016949e-05,0.02607493061936369
-3.675779661016949e-05,0.02974359689910628
-3.674779661016949e-05,0.0003942666611738848
-3.67377966101695e-05,0.01873759805987016
-3.672779661016949e-05,0.02974359689910628
-3.671779661016949e-05,0.0187375980598785
-3.670779661016949e-05,0.01140026550039332
-3.66977966101695e-05,0.02240626433961609
-3.668779661016949e-05,0.007731599220650727
-3.667779661016949e-05,0.0187375980598785
-3.666779661016949e-05,0.01140026550039332
-3.66577966101695e-05,0.01506893178013424
-3.664779661016949e-05,0.007731599220650727
-3.663779661016949e-05,0.0187375980598785
-3.662779661016949e-05,0.01506893178013591
-3.661779661016949e-05,0.004062932940909803
-3.66077966101695e-05,0.007731599220650727
-3.659779661016949e-05,0.004062932940908135
-3.658779661016949e-05,0.0003942666611655432
-3.657779661016949e-05,0.004062932940916477
-3.65677966101695e-05,0.02240626433961276
-3.655779661016949e-05,0.007731599220650727
-3.654779661016949e-05,0.007731599220650727
-3.653779661016949e-05,0.01506893178013591
-3.65277966101695e-05,0.02607493061935869
-3.651779661016949e-05,0.0224062643396211
-3.650779661016949e-05,-0.003274399618577049
-3.649779661016949e-05,0.0003942666611655432
-3.64877966101695e-05,0.01506893178012924
-3.647779661016949e-05,0.0224062643396211
-3.646779661016949e-05,0.0224062643396211
-3.645779661016949e-05,0.01140026550039332
-3.644779661016949e-05,0.01140026550039165
-3.64377966101695e-05,0.007731599220650727
-3.642779661016949e-05,0.01140026550039332
-3.641779661016949e-05,-0.006943065898319641
-3.640779661016949e-05,0.007731599220650727
-3.63977966101695e-05,0.007731599220650727
