#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0E03A
#Date Time: 2021-06-20 16:44:48.609
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 3 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 5 V/div Offset: -10 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: DC
#Offset: 2 V

Time (s),Channel 1 (V)
5.050588235294117e-06,22.16088497592808
5.060588235294118e-06,22.13887297824962
5.070588235294118e-06,22.1278669794104
5.080588235294118e-06,22.1278669794104
5.090588235294118e-06,22.10952364801168
5.100588235294117e-06,22.11319231429142
5.110588235294117e-06,22.12419831313066
5.120588235294117e-06,22.09851764917246
5.130588235294117e-06,22.09484898289271
5.140588235294117e-06,22.08384298405349
5.150588235294118e-06,22.05816232009529
5.160588235294118e-06,22.076505651494
5.170588235294118e-06,22.04348765497632
5.180588235294118e-06,22.04348765497632
5.190588235294117e-06,22.02514432357761
5.200588235294117e-06,21.98112032822069
5.210588235294117e-06,21.95177099798276
5.220588235294117e-06,21.93342766658404
5.230588235294117e-06,21.94076499914352
5.240588235294118e-06,21.95177099798276
5.250588235294118e-06,21.9554396642625
5.260588235294118e-06,21.99212632705992
5.270588235294118e-06,21.98478899450043
5.280588235294117e-06,21.91508433518533
5.290588235294117e-06,20.81081578498281
5.300588235294117e-06,18.94713331487357
5.310588235294117e-06,17.51268479949422
5.320588235294117e-06,16.14427227715023
5.330588235294118e-06,16.29835626089942
5.340588235294118e-06,17.3219141529476
5.350588235294118e-06,18.72334467180927
5.360588235294118e-06,20.73744245938796
5.370588235294117e-06,21.64727169676412
5.380588235294117e-06,22.43970361318852
5.390588235294117e-06,23.03769621678656
5.400588235294117e-06,23.16609953657755
5.410588235294117e-06,23.60267082386692
5.420588235294118e-06,23.42290617615953
5.430588235294118e-06,23.45959283895696
5.440588235294118e-06,23.38988817964185
5.450588235294118e-06,23.14041887261935
5.460588235294117e-06,23.33852685172545
5.470588235294117e-06,23.13308154005987
5.480588235294117e-06,23.13308154005987
5.490588235294117e-06,23.01201555282836
5.500588235294118e-06,22.78822690976406
5.510588235294118e-06,22.93130489467402
5.520588235294118e-06,22.66716092253256
5.530588235294118e-06,22.59378759693771
5.540588235294118e-06,22.41035428295058
5.550588235294117e-06,22.16455364220782
5.560588235294117e-06,22.16455364220782
5.570588235294117e-06,21.87106033982842
5.580588235294117e-06,21.86372300726893
5.590588235294118e-06,21.80135568051331
5.600588235294118e-06,21.71330768979949
5.610588235294118e-06,21.82703634447151
5.620588235294118e-06,21.74632568631717
5.630588235294117e-06,21.88573500494739
5.640588235294117e-06,21.84904834214996
5.650588235294117e-06,21.77567501655511
5.660588235294117e-06,21.83804234331073
5.670588235294117e-06,21.70597035724
5.680588235294118e-06,21.75733168515639
5.690588235294118e-06,21.65827769560335
5.700588235294118e-06,21.59224170256798
5.710588235294118e-06,21.61425370024644
5.720588235294117e-06,21.50419371185416
5.730588235294117e-06,21.56656103860978
5.740588235294117e-06,21.52620570953261
5.750588235294117e-06,21.47851304789596
5.760588235294117e-06,21.46750704905673
5.770588235294118e-06,21.36478439322394
5.780588235294118e-06,21.39780238974162
5.790588235294118e-06,21.35377839438471
5.800588235294118e-06,21.3097543990278
5.810588235294117e-06,21.30241706646832
5.820588235294117e-06,21.22170640831398
5.830588235294117e-06,21.2583930711114
5.840588235294117e-06,21.19235707807604
5.850588235294117e-06,21.12998975132041
5.860588235294118e-06,21.1116464199217
5.870588235294118e-06,21.02726709548762
5.880588235294118e-06,21.04194176060659
5.890588235294118e-06,20.97590576757122
5.900588235294117e-06,20.92821310593457
5.910588235294117e-06,20.88052044429791
5.920588235294117e-06,20.77412912218538
5.930588235294117e-06,20.7154304617095
5.940588235294117e-06,20.57968980935902
5.950588235294118e-06,20.41826849305035
5.960588235294118e-06,20.25317851046193
