#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0E03A
#Date Time: 2021-06-21 11:58:46.085
#Sample rate: 5e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 11.5 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 5 V/div Offset: -1.5 V Attenuation: 1 X
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 1.45 V
#Negative Supply: OFF
#Voltage: -500 mV

Time (s),Channel 1 (V)
-8.491888888888889e-05,11.89872194855015
-8.489888888888889e-05,11.88404728343117
-8.487888888888888e-05,11.88404728343118
-8.485888888888889e-05,11.88771594971091
-8.483888888888889e-05,11.88404728343117
-8.481888888888889e-05,11.88037861715143
-8.479888888888888e-05,11.8950532822704
-8.477888888888889e-05,11.88771594971092
-8.475888888888889e-05,11.88037861715143
-8.473888888888889e-05,11.88037861715143
-8.471888888888888e-05,11.88771594971092
-8.469888888888888e-05,11.88037861715143
-8.467888888888889e-05,11.88037861715143
-8.465888888888889e-05,11.87304128459195
-8.463888888888888e-05,11.88404728343117
-8.461888888888888e-05,11.87304128459195
-8.459888888888889e-05,11.87670995087169
-8.457888888888889e-05,11.87670995087169
-8.455888888888889e-05,11.8693726183122
-8.453888888888888e-05,11.89138461599065
-8.451888888888889e-05,11.88037861715144
-8.449888888888889e-05,11.88404728343117
-8.447888888888889e-05,11.88037861715143
-8.445888888888888e-05,11.88037861715143
-8.443888888888889e-05,11.88037861715143
-8.441888888888889e-05,11.88771594971092
-8.439888888888889e-05,11.88404728343117
-8.437888888888888e-05,11.8693726183122
-8.435888888888888e-05,11.87670995087168
-8.433888888888889e-05,11.86203528575272
-8.431888888888889e-05,11.88771594971092
-8.429888888888888e-05,11.87304128459195
-8.427888888888888e-05,11.86937261831221
-8.425888888888889e-05,11.87304128459195
-8.423888888888889e-05,11.88037861715143
-8.421888888888889e-05,11.8693726183122
-8.419888888888888e-05,11.8693726183122
-8.417888888888889e-05,11.86203528575272
-8.415888888888889e-05,11.87304128459195
-8.413888888888889e-05,11.8693726183122
-8.411888888888888e-05,11.87304128459195
-8.409888888888889e-05,11.87304128459195
-8.407888888888889e-05,11.87670995087169
-8.405888888888889e-05,11.8693726183122
-8.403888888888888e-05,11.85836661947298
-8.401888888888888e-05,11.86570395203246
-8.399888888888889e-05,11.86203528575272
-8.397888888888889e-05,11.8693726183122
-8.395888888888888e-05,11.85469795319323
-8.393888888888888e-05,11.85836661947298
-8.391888888888889e-05,11.86203528575272
-8.389888888888889e-05,11.8693726183122
-8.387888888888889e-05,11.87304128459195
-8.385888888888888e-05,11.86203528575272
-8.383888888888889e-05,11.86570395203246
-8.381888888888889e-05,11.85102928691349
-8.379888888888889e-05,11.8693726183122
-8.377888888888888e-05,11.85836661947298
-8.375888888888889e-05,11.87304128459194
-8.373888888888889e-05,11.85469795319323
-8.371888888888889e-05,11.85469795319323
-8.369888888888888e-05,11.86570395203246
-8.367888888888888e-05,11.8693726183122
-8.365888888888889e-05,11.8693726183122
-8.363888888888889e-05,11.85836661947298
-8.361888888888888e-05,11.85836661947298
-8.359888888888888e-05,11.85836661947298
-8.357888888888889e-05,11.85836661947298
-8.355888888888889e-05,11.85469795319323
-8.353888888888889e-05,11.85102928691349
-8.351888888888888e-05,11.85836661947298
-8.349888888888889e-05,11.86203528575272
-8.347888888888889e-05,11.85836661947298
-8.345888888888889e-05,11.86203528575272
-8.343888888888888e-05,11.85102928691349
-8.341888888888889e-05,11.84736062063375
-8.339888888888889e-05,11.85102928691349
-8.337888888888889e-05,11.85836661947298
-8.335888888888888e-05,11.85102928691349
-8.333888888888889e-05,11.85102928691349
-8.331888888888889e-05,11.85469795319323
-8.329888888888889e-05,11.84736062063375
-8.327888888888888e-05,11.86570395203246
-8.325888888888888e-05,11.85469795319323
-8.323888888888889e-05,11.85469795319323
-8.321888888888889e-05,10.54131542504538
-8.319888888888888e-05,7.639400397768995
-8.317888888888888e-05,5.030978672870273
-8.315888888888889e-05,1.204559743102229
-8.313888888888889e-05,1.153198415184093
-8.311888888888889e-05,0.7129584616149817
-8.309888888888888e-05,0.5258564813480795
-8.307888888888889e-05,0.4598204883127728
-8.305888888888889e-05,0.4194651592355743
-8.303888888888889e-05,0.3827784964381484
-8.301888888888888e-05,0.3534291662002076
-8.299888888888889e-05,0.335085834801503
-8.297888888888889e-05,0.2947305057243261
-8.295888888888889e-05,0.2617125092066428
-8.293888888888888e-05,0.2286945126889595
-8.291888888888888e-05,0.2323631789686955
-8.289888888888889e-05,0.2176885138497318
-8.287888888888889e-05,0.1993451824510188
-8.285888888888888e-05,0.1736645184928207
-8.283888888888888e-05,0.1626585196535844
-8.281888888888889e-05,0.1443151882548882
-8.279888888888889e-05,0.125971856856167
-8.277888888888889e-05,0.1296405231359095
-8.275888888888888e-05,0.1259718568561636
-8.273888888888889e-05,0.1186345242966851
-8.271888888888889e-05,0.1149658580169393
-8.269888888888889e-05,0.107628525457454
-8.267888888888888e-05,0.1149658580169393
-8.265888888888889e-05,0.1149658580169393
-8.263888888888889e-05,0.1039598591777113
-8.261888888888889e-05,0.08561652777899842
-8.259888888888888e-05,0.09295386033848363
-8.257888888888888e-05,0.07827919521950988
-8.255888888888889e-05,0.070941862660028
-8.253888888888889e-05,0.04526119870182987
-8.251888888888888e-05,0.04526119870182987
-8.249888888888888e-05,0.02691786730311863
-8.247888888888889e-05,0.03058653358285779
-8.245888888888889e-05,0.008574535904404046
-8.243888888888889e-05,0.01224320218414654
-8.241888888888888e-05,-0.01343746177405158
-8.239888888888889e-05,-0.01343746177405158
-8.237888888888889e-05,-0.006100129214566374
-8.235888888888889e-05,-0.03544945945250721
-8.233888888888888e-05,-0.03544945945250721
-8.231888888888889e-05,-0.04645545829172992
-8.229888888888889e-05,-0.0427867920119922
-8.227888888888889e-05,-0.05746145713096262
-8.225888888888888e-05,-0.06479878969044783
-8.223888888888888e-05,-0.07213612224993138
-8.221888888888889e-05,-0.06846745597019033
-8.219888888888889e-05,-0.06846745597019033
-8.217888888888888e-05,-0.07947345480941825
-8.215888888888888e-05,-0.09414811992838867
-8.213888888888889e-05,-0.09414811992838867
-8.211888888888889e-05,-0.08314212108916075
-8.209888888888889e-05,-0.09414811992838867
-8.207888888888888e-05,-0.09781678620813117
-8.205888888888889e-05,-0.09781678620813117
-8.203888888888889e-05,-0.09414811992838867
-8.201888888888889e-05,-0.09047945364864596
-8.199888888888888e-05,0.4891698185506836
-8.197888888888889e-05,0.6946151302161754
-8.195888888888889e-05,-0.127166116446072
-8.193888888888889e-05,-0.0427867920119922
-8.191888888888888e-05,-0.0427867920119922
-8.189888888888888e-05,-0.1565154466840326
-8.187888888888889e-05,-0.2005394420409237
-8.185888888888889e-05,-0.1748587780827255
-8.183888888888888e-05,-0.1528467804042701
-8.181888888888888e-05,-0.1711901118029797
-8.179888888888889e-05,-0.1638527792434978
-8.177888888888889e-05,-0.1748587780827255
-8.175888888888889e-05,-0.171190111802983
-8.173888888888888e-05,-0.1968707757612012
-8.171888888888889e-05,-0.2408947711180722
-8.169888888888889e-05,-0.2519007699573201
-8.167888888888889e-05,-0.2152141071598941
-8.165888888888888e-05,-0.189533443201696
-8.163888888888889e-05,-0.1785274443624733
-8.161888888888889e-05,-0.1418407815650422
-8.159888888888889e-05,-0.1308347827258145
-8.157888888888888e-05,-0.1124914513271016
-8.155888888888888e-05,-0.1124914513270983
-8.153888888888889e-05,-0.1051541187676164
-8.151888888888889e-05,-0.1124914513271016
-8.149888888888888e-05,-0.1124914513271016
-8.147888888888888e-05,-0.09414811992840202
-8.145888888888889e-05,-0.1234974501663293
-8.143888888888889e-05,-0.1088227850473589
-8.141888888888889e-05,-0.127166116446072
-8.139888888888888e-05,-0.1124914513271083
-8.137888888888889e-05,-0.1271661164460653
-8.135888888888889e-05,-0.127166116446072
-8.133888888888889e-05,-0.1234974501663293
-8.131888888888888e-05,-0.1088227850473589
-8.129888888888889e-05,-0.1198287838865818
-8.127888888888889e-05,-0.1234974501663293
-8.125888888888889e-05,-0.1124914513271016
-8.123888888888888e-05,-0.1161601176068441
-8.121888888888889e-05,-0.1124914513271033
-8.119888888888889e-05,-0.1124914513271016
-8.117888888888889e-05,-0.1124914513271016
-8.115888888888888e-05,-0.1051541187676164
-8.113888888888888e-05,-0.1124914513270999
-8.111888888888889e-05,-0.1088227850473589
-8.109888888888889e-05,-0.1124914513271016
-8.107888888888888e-05,-0.1161601176068441
-8.105888888888888e-05,-0.1161601176068391
-8.103888888888889e-05,-0.1051541187676214
-8.101888888888889e-05,-0.1051541187676164
-8.099888888888889e-05,-0.1051541187676164
-8.097888888888888e-05,-0.1124914513271016
-8.095888888888889e-05,-0.1124914513271016
-8.093888888888889e-05,-0.1014854524878737
-8.091888888888889e-05,-0.1124914513271016
-8.089888888888888e-05,-0.1014854524878737
-8.087888888888889e-05,-0.1088227850473555
-8.085888888888889e-05,-0.1161601176068441
-8.083888888888889e-05,-0.1088227850473589
-8.081888888888888e-05,-0.1088227850473589
-8.079888888888888e-05,-0.1088227850473605
-8.077888888888889e-05,-0.1124914513271016
-8.075888888888889e-05,-0.1051541187676164
-8.073888888888888e-05,-0.1014854524878737
-8.071888888888888e-05,-0.1088227850473555
-8.069888888888889e-05,-0.101485452487877
-8.067888888888889e-05,-0.1014854524878737
-8.065888888888889e-05,-0.1051541187676164
-8.063888888888888e-05,-0.09781678620812784
-8.061888888888889e-05,-0.09047945364864929
-8.059888888888889e-05,-0.09781678620813117
-8.057888888888889e-05,-0.1051541187676164
-8.055888888888888e-05,-0.09414811992838867
-8.053888888888889e-05,-0.09047945364864762
-8.051888888888889e-05,-0.1014854524878737
-8.049888888888889e-05,-0.09781678620813117
-8.047888888888888e-05,-0.1014854524878737
-8.045888888888888e-05,-0.101485452487872
-8.043888888888889e-05,-0.09781678620813117
-8.041888888888889e-05,-0.09781678620813117
-8.039888888888888e-05,-0.1051541187676164
-8.037888888888888e-05,-0.1014854524878753
-8.035888888888889e-05,-0.1051541187676147
-8.033888888888889e-05,-0.1014854524878737
-8.031888888888889e-05,-0.1051541187676164
-8.029888888888888e-05,-0.09047945364864596
-8.027888888888889e-05,-0.09047945364864596
-8.025888888888889e-05,-0.09047945364864596
-8.023888888888889e-05,-0.09781678620813117
-8.021888888888888e-05,-0.09781678620813117
-8.019888888888889e-05,-0.09047945364864929
-8.017888888888889e-05,-0.09047945364864596
-8.015888888888889e-05,-0.08681078736890346
-8.013888888888888e-05,-0.09047945364864596
-8.011888888888888e-05,-0.09047945364864929
-8.009888888888889e-05,-0.09781678620813117
-8.007888888888889e-05,-0.09047945364864596
-8.005888888888888e-05,-0.09414811992838867
-8.003888888888888e-05,-0.09414811992838701
-8.001888888888889e-05,-0.09047945364864762
-7.999888888888889e-05,-0.09414811992838867
-7.997888888888889e-05,-0.09047945364864596
-7.995888888888888e-05,-0.09414811992838534
-7.993888888888889e-05,-0.08681078736890679
-7.991888888888889e-05,-0.09414811992838867
-7.989888888888889e-05,-0.07947345480941825
-7.987888888888888e-05,-0.08681078736890346
-7.985888888888889e-05,-0.09047945364864429
-7.983888888888889e-05,-0.08681078736890346
-7.981888888888889e-05,-0.09414811992838867
-7.979888888888888e-05,-0.08681078736890346
-7.977888888888888e-05,-0.09414811992838701
-7.975888888888889e-05,-0.09047945364864596
-7.973888888888889e-05,-0.08314212108916075
-7.971888888888888e-05,-0.08681078736890346
-7.969888888888888e-05,-0.07947345480942326
